-6,12996,13678,-682
-8,12820,15185,-2365
-23,58847,56783,2065
1,15952,14348,1604
-8,-8690,-2754,-5937
12,20440,13332,7108
9,-57994,-51041,-6953
-11,27474,25095,2379
-22,32395,33288,-893
3,11458,10672,785
21,-33655,-32776,-879
26,-41281,-43578,2297
13,-53417,-51557,-1860
3,-21656,-21734,78
-6,559,1335,-776
6,6668,4162,2506
14,-27506,-26619,-887
5,-8643,-9734,1091
12,-22340,-23665,1325
22,-54868,-53224,-1645
12,-29947,-30362,415
13,-23086,-25285,2199
16,-46423,-44859,-1564
-2,-4891,-4897,6
-13,30626,28689,1937
-8,16186,16744,-558
18,-13193,-14773,1580
33,-61150,-61048,-103
7,-35511,-34875,-636
-19,19311,18551,759
-24,35639,37441,-1802
-29,70714,70800,-87
-11,61551,58223,3328
11,-14098,-12120,-1978
30,-47465,-48545,1081
30,-80246,-79131,-1115
14,-54676,-54588,-88
-19,6964,8076,-1111
-21,52227,49941,2286
-17,37869,40505,-2637
17,16161,11731,4430
17,-51924,-48116,-3808
-13,19755,17497,2258
-33,43351,44672,-1322
-22,52236,53499,-1263
12,11001,10336,665
7,-14423,-12625,-1798
-2,10823,7775,3049
10,-39206,-37135,-2071
26,-51372,-50899,-473
26,-51150,-52252,1102
2,-25694,-25525,-169
-5,4649,3151,1498
-20,22232,24664,-2432
-26,76935,74073,2862
-8,34191,33994,197
25,-29796,-29907,111
26,-58920,-57815,-1105
20,-47012,-49284,2272
0,-41616,-38493,-3123
6,-337,-3431,3094
18,-39760,-38643,-1117
-3,2979,2798,182
-3,20074,16727,3347
-9,-7375,-3618,-3756
4,23642,20251,3391
-5,-7033,-4359,-2674
3,16300,13120,3180
12,-40622,-38301,-2321
10,-17125,-17830,705
0,-9440,-9582,142
-1,-2281,-2437,156
13,-18961,-19383,422
27,-47396,-47782,386
6,-29146,-28448,-697
-8,12976,10996,1981
11,-23785,-23389,-397
21,-38925,-38247,-679
15,-21340,-23379,2039
17,-42669,-43186,517
-8,-16486,-13745,-2741
-2,28021,23973,4048
13,-34263,-32022,-2240
30,-36158,-38614,2457
14,-51177,-49560,-1617
0,-6493,-8334,1840
-8,-6666,-4786,-1880
-19,43256,42819,437
-28,68376,67622,754
-10,43253,42057,1196
-7,12388,14716,-2328
19,-3087,-6647,3560
9,-57253,-52596,-4657
-6,17892,15331,2562
-6,-6356,-5073,-1283
-4,9097,9768,-671
15,-6053,-7975,1922
13,-39586,-37926,-1661
16,-22683,-24973,2290
-2,-30485,-27934,-2551
-18,39393,37854,1539
-29,50626,51727,-1101
-13,53769,52542,1227
4,4505,5496,-990
-5,13331,13303,28
-7,15239,14150,1089
2,-15867,-14384,-1483
14,-19099,-19238,139
9,-23223,-23093,-130
-12,9869,10034,-166
-7,18868,17788,1080
0,-5150,-3211,-1939
-10,32141,31226,914
-26,47203,47232,-29
-7,29133,28334,799
0,-5473,-3126,-2348
13,2102,-509,2611
12,-44972,-43076,-1896
19,-35381,-36521,1139
-10,-17109,-14491,-2619
-13,45770,42569,3201
14,-28943,-27576,-1367
-2,-952,559,-1510
-24,62534,59798,2736
-5,5516,6315,-799
15,-24526,-23379,-1147
33,-40550,-43186,2635
6,-51999,-49458,-2541
-14,21590,19760,1830
0,-7539,-6633,-906
-6,12590,13667,-1077
-22,62423,60719,1704
-28,51245,52204,-960
-20,50442,51105,-662
-16,46401,46797,-396
-4,26396,25778,618
-3,-2750,-1197,-1552
-16,26934,27371,-438
5,4755,3497,1258
-6,-14953,-11627,-3327
-5,39748,36603,3145
10,-34250,-32730,-1520
-2,-3453,-2605,-847
-19,41761,40962,799
-19,32862,33578,-716
-21,44873,45883,-1011
-25,69066,68350,716
-3,26106,25369,738
5,-16540,-14837,-1703
21,-22536,-24606,2071
14,-59088,-56782,-2306
-13,11616,11636,-20
-22,37452,37549,-96
-28,53300,54686,-1386
7,34668,31800,2868
3,-23377,-20418,-2959
17,-22,-3802,3780
1,-55780,-51738,-4041
7,9218,6575,2642
-15,-9717,-6861,-2856
1,38662,35530,3133
11,-41489,-39136,-2352
9,1107,-293,1400
16,-37028,-37392,364
-10,-13037,-11319,-1718
-19,54702,52841,1861
-29,41005,42917,-1913
-28,84210,83271,938
6,17873,17451,422
4,-18994,-17017,-1977
15,-4703,-7274,2571
29,-87942,-86079,-1864
26,-60237,-60584,347
26,-59111,-60052,941
15,-54818,-54164,-654
14,-25197,-26365,1168
-4,-11377,-10355,-1022
0,21749,19945,1804
-18,12241,14125,-1884
-16,65593,63531,2062
7,-11106,-10427,-679
16,-24548,-24316,-232
-2,-4370,-4593,223
-28,34987,35254,-267
-17,43738,43406,332
14,-10936,-10414,-522
29,-40573,-40959,386
27,-61442,-61959,517
-11,-25162,-23876,-1286
-5,22264,20474,1790
20,-45677,-44094,-1583
33,-41865,-42874,1009
17,-47719,-47881,161
-15,127,306,-178
0,8606,7725,881
3,-15637,-13806,-1831
12,14250,12069,2181
8,-37700,-36647,-1053
7,-11648,-12295,647
-8,-5880,-5002,-878
-5,24845,23837,1008
7,-14846,-14356,-490
0,510,719,-209
1,7108,6184,924
20,-43812,-43536,-276
14,-40053,-39228,-825
21,-27639,-29244,1605
17,-65028,-63588,-1440
-17,20891,20793,98
-37,74771,73935,835
-6,33910,33763,147
-5,13301,14773,-1472
-6,46709,44632,2076
-17,3988,5653,-1665
0,18421,17647,774
-4,-6416,-5011,-1404
-15,44960,44017,943
-29,43333,44078,-745
-17,53920,53320,601
-1,10575,11168,-592
-7,20380,20368,12
8,-4185,-5154,969
-2,-29076,-27169,-1907
-2,23496,22110,1386
-13,522,1814,-1292
5,18412,17061,1351
20,-49329,-48326,-1003
14,-24749,-25092,343
13,-34088,-34513,425
18,-52531,-52009,-522
-10,1212,1934,-722
-34,74284,73394,891
-32,66928,67404,-476
10,22511,21757,755
8,-20869,-19589,-1280
-12,32502,31072,1430
-11,-379,324,-702
0,-793,-254,-538
20,-16326,-17131,804
13,-39976,-39466,-510
-4,-995,-1349,355
10,-21842,-22179,337
0,-19390,-18099,-1291
4,21815,20074,1741
-12,-5146,-3677,-1469
5,23030,21397,1633
30,-67413,-66684,-730
17,-38685,-38655,-30
-7,1994,1431,563
-17,12224,12853,-629
1,16619,16142,477
12,-13444,-13296,-148
-9,15642,15723,-80
-25,44110,43858,252
-9,20025,20262,-237
16,-13261,-13299,37
14,-24808,-24742,-66
7,-19953,-20459,506
-1,-24506,-23778,-728
-5,11034,10891,144
12,-8364,-8983,618
12,-31499,-30962,-537
22,-28456,-29644,1188
29,-77767,-77197,-570
31,-66493,-66961,468
6,-41920,-41316,-604
-26,39371,38969,401
-3,26316,25407,909
17,-28620,-27638,-983
5,8541,7768,772
-11,10762,10636,126
-3,-1778,-1563,-215
0,-378,135,-512
1,15988,15298,689
8,-18068,-18107,39
12,-30180,-30000,-181
-12,8507,9045,-538
-7,29443,28439,1004
-11,2166,3582,-1417
-8,46673,45592,1081
-16,22557,23315,-758
-10,36577,36022,555
10,-15647,-15507,-139
30,-50201,-50508,307
17,-53091,-52660,-431
13,-32082,-32766,684
3,-37218,-36136,-1082
-18,37318,37054,263
-2,25379,24397,982
-9,3140,4465,-1325
-12,55619,54295,1324
15,-27339,-27238,-101
30,-63058,-62718,-340
10,-30790,-30828,39
-3,-7626,-7991,365
-21,13280,14396,-1116
-17,61834,60811,1023
-19,38596,39355,-759
-4,40630,39764,867
6,-18147,-17395,-752
23,-32380,-33019,639
25,-71793,-71282,-510
-1,-19484,-19384,-100
-13,19720,19306,415
-1,3030,3162,-131
20,-18369,-18816,447
3,-15496,-15162,-334
-3,11974,11105,869
7,-30263,-29694,-570
-12,16449,16959,-510
1,29626,28212,1414
-1,-25637,-24276,-1360
18,-822,-2253,1431
22,-67120,-66283,-837
2,-11583,-11835,252
8,-16855,-17490,635
-9,-11077,-9911,-1166
-15,57798,56601,1197
-24,34107,35040,-933
-4,43870,43046,824
23,-39362,-39011,-351
10,-28696,-28420,-275
15,-25156,-26084,928
10,-58610,-57515,-1095
2,4948,4223,725
9,-17097,-17441,344
13,-29938,-29893,-45
11,-16709,-17142,432
-13,6176,6558,-382
-32,63878,63782,96
-16,48309,48182,127
-2,16238,16692,-454
-7,29843,29762,81
7,-6092,-6362,270
22,-58135,-57554,-581
27,-51235,-51649,413
-5,-21832,-21272,-560
-28,50034,49636,398
-27,51056,51511,-455
7,26939,26204,735
17,-28725,-28255,-470
22,-30995,-31809,813
0,-44896,-43896,-1000
-11,19900,19375,524
-29,39539,40273,-734
-7,54280,53318,962
21,-35891,-35268,-623
12,-22200,-22216,16
-19,18569,18506,63
-33,49791,50139,-348
-17,50031,50249,-218
2,20811,21017,-206
29,-30927,-31467,540
25,-76572,-75922,-651
-7,-10516,-10784,267
-21,26172,26023,149
-11,26373,26658,-285
3,17790,17742,48
6,-1312,-1400,88
0,-6979,-6932,-48
-16,15044,15374,-330
-22,45203,45265,-62
8,7635,7471,164
3,-16269,-15354,-915
-22,51054,50539,515
-18,28473,28688,-215
-23,35024,36134,-1109
-5,52772,51945,826
-6,-2387,-1307,-1080
-16,42155,41918,237
-7,14152,14291,-139
7,-13877,-13510,-366
-10,13607,13922,-315
-21,47425,47042,383
-9,13921,14364,-443
5,3935,4070,-135
20,-23687,-24065,378
16,-50471,-50172,-298
-12,2193,2325,-132
-12,26357,25947,410
-3,956,1532,-576
-1,23179,22829,350
20,-23053,-23543,490
1,-35304,-34321,-982
11,3595,2315,1280
-5,-34627,-33264,-1363
-6,42690,41572,1118
-14,7672,8435,-763
-4,35427,34814,613
-9,6139,6811,-672
-10,38209,37759,450
1,-4375,-4101,-274
-9,10716,11113,-397
-18,43694,43395,298
-26,40781,41281,-500
-15,50087,49895,192
2,6203,6470,-266
-2,5379,5570,-191
-21,32420,32491,-71
-5,17186,16981,206
-4,-5772,-4899,-874
-10,41802,41208,594
-25,32386,32879,-493
4,21192,20621,571
13,-40516,-39591,-926
3,8676,8096,580
4,-21463,-21418,-45
15,-38928,-38706,-222
13,-27845,-27824,-21
-17,19686,19758,-71
-26,55414,55082,332
5,4013,4046,-33
16,-22158,-21886,-273
30,-35140,-36016,876
9,-66236,-65268,-969
-17,25984,25542,443
-37,56893,57239,-346
-9,58149,57635,515
12,-13011,-12381,-630
0,11680,11387,293
-12,11278,11131,148
-28,29368,29968,-600
-27,72746,72510,236
-7,32739,32850,-111
26,-26944,-26989,45
11,-44310,-43789,-521
2,-3014,-3773,759
-9,-20777,-20016,-761
10,7320,6771,549
-4,-9749,-9099,-651
10,16764,15718,1046
14,-58366,-57511,-855
17,-18407,-18921,514
22,-56604,-56528,-76
6,-32372,-32206,-166
-14,22384,22057,327
-15,29653,29567,86
1,13666,13678,-12
12,-9287,-9284,-3
-2,-2865,-2805,-60
1,1172,836,336
-7,-9546,-8957,-589
-17,47136,46791,345
-5,20857,20745,112
22,-31771,-31606,-165
13,-35203,-34905,-299
11,-17123,-17721,598
-14,-17121,-16374,-747
-8,41800,41008,791
7,-17905,-17414,-491
9,-2911,-3077,166
11,-20189,-20402,213
-5,-14175,-13857,-319
-8,22618,22265,353
-23,30236,30681,-445
-4,44736,44090,646
8,-25025,-24340,-685
28,-27836,-28351,515
-2,-40542,-39874,-668
-19,43438,42641,798
-3,-4071,-3633,-438
25,-24732,-24715,-17
9,-25732,-25598,-135
9,-8735,-9462,727
5,-47747,-47025,-722
3,8212,7833,379
0,-3769,-3759,-10
-11,18760,18778,-19
10,2956,2570,386
12,-41404,-40820,-584
4,3967,3507,460
-15,5568,5774,-206
-15,36934,36730,203
-20,36842,37166,-324
-26,72624,72373,251
-9,33933,33894,39
24,-34650,-34425,-225
24,-56623,-56348,-275
-13,1037,923,115
-32,47296,47133,163
-26,52502,52767,-265
-17,62803,62780,22
15,9764,9394,371
35,-79678,-79135,-544
22,-61087,-61154,67
-17,-4216,-4168,-48
-10,24106,23746,360
14,-26042,-25501,-541
8,2498,2307,191
9,-9799,-10267,468
1,-33436,-32923,-512
-9,21632,21417,216
-18,30945,31019,-74
-3,24974,24759,215
26,-38800,-38741,-59
42,-80056,-80064,8
29,-80232,-80251,18
-15,-13407,-13235,-172
-42,74548,74322,226
-35,84430,84571,-141
-25,82955,83011,-57
-16,64729,64466,263
8,-3968,-3935,-33
26,-59601,-59287,-314
20,-54339,-54344,6
-12,-7513,-7392,-121
-25,43981,43843,137
-32,60430,60878,-448
-11,66695,66261,434
-9,18534,19061,-528
-21,52868,52646,222
-3,11787,11720,67
26,-50730,-50423,-307
31,-61519,-61544,26
0,-28117,-28103,-14
-8,4635,4359,276
6,-18975,-18650,-326
-7,20231,20295,-64
-19,53923,53490,433
0,4710,4754,-44
-9,6967,7491,-524
-11,47132,46569,562
10,-24381,-24185,-196
-6,-4933,-4454,-478
-7,35647,35039,609
-1,-17835,-17359,-476
-11,26165,26224,-59
-15,41191,40983,208
-7,13333,13499,-166
-3,12394,12507,-113
-8,20647,20626,21
-11,19205,19280,-75
-14,24328,24496,-168
-6,24056,23988,68
4,-2541,-2453,-88
21,-31223,-31365,142
22,-57723,-57545,-178
6,-26175,-26213,38
-20,18631,18759,-128
1,19596,19155,441
21,-41598,-41215,-383
26,-31050,-31543,492
1,-32685,-32438,-247
-23,29505,29407,98
-31,56590,56738,-148
-8,50738,50445,293
1,8301,8578,-277
2,12120,11835,285
-4,-12009,-11696,-313
-10,13884,13957,-73
-16,30359,30455,-96
-15,38613,38584,29
13,-4180,-4349,169
-1,-17233,-16674,-559
-24,56208,55791,417
-1,3864,3864,0
21,-40632,-40253,-379
-1,4532,4439,93
-19,31190,30973,217
5,-11785,-11687,-97
18,-33137,-32876,-261
-7,16365,16206,159
-33,52168,52165,3
-4,22034,21909,125
0,-5087,-4467,-620
14,17336,16416,921
-3,-38563,-37738,-825
6,8206,7613,593
12,-49043,-48528,-515
1,6348,6164,184
-6,8079,8009,70
-11,13951,14104,-153
6,7904,7655,249
12,-26727,-26535,-192
3,-3651,-3787,135
17,-31881,-32084,202
19,-57152,-56800,-352
-9,11138,11109,29
-30,53425,53320,105
-7,28111,28025,86
-4,12326,12692,-366
6,24137,23509,628
7,-38524,-38121,-403
10,-16961,-17114,153
-2,-15641,-15391,-250
-22,39102,39078,24
-10,32632,32425,207
-17,24551,25004,-453
-13,59307,58828,479
-9,8260,8550,-290
12,-3458,-3709,251
0,-22869,-22402,-467
-26,51594,51449,145
-40,67366,67533,-167
-30,79448,79429,19
4,29427,29229,198
18,-29405,-29237,-168
-3,-7749,-7625,-124
-6,787,637,150
-4,-12726,-12337,-389
-4,25504,25327,177
-11,20755,20813,-58
-18,36984,36992,-9
1,12826,12640,186
10,-23487,-23225,-262
-11,19859,19893,-34
-29,48620,48584,36
-35,62601,62823,-222
-26,77272,77172,100
11,13605,13355,250
29,-57758,-57496,-262
28,-60921,-61079,158
28,-83711,-83663,-48
-3,-34623,-34194,-428
-5,25803,25222,582
-18,13259,13884,-624
-31,90334,89977,357
-30,68348,68421,-73
10,15391,15148,244
23,-50065,-49677,-388
-6,4309,4231,78
-15,15315,15184,131
-13,7159,7600,-441
-6,38274,38114,161
-13,28636,28747,-111
6,8739,8399,341
13,-42077,-41719,-358
2,-1447,-1567,120
-20,19484,19635,-152
-27,53132,53171,-40
-19,51063,51145,-82
17,2684,2364,320
37,-73310,-73177,-133
39,-82522,-82806,284
28,-92988,-92872,-116
-3,-28536,-28341,-195
-4,16778,16411,366
14,-23517,-23367,-150
-3,8371,8562,-191
-3,26642,26092,550
10,-37110,-36812,-298
20,-28459,-28557,98
12,-32732,-32687,-45
0,-10791,-10845,54
0,-7753,-7708,-45
20,-27634,-27756,122
26,-54565,-54457,-108
11,-29791,-29856,65
3,-19202,-19271,69
-23,19437,19889,-452
-24,74466,74027,439
-8,24114,24294,-180
-12,37718,37814,-96
-15,42412,42182,229
12,-18742,-18830,88
22,-52633,-52359,-274
23,-39859,-40173,314
13,-56157,-55996,-161
14,-33163,-33298,134
-12,-2266,-1866,-400
4,26705,26026,679
0,-25366,-24733,-633
18,7958,7247,711
33,-86478,-86189,-289
7,-33131,-32970,-161
-26,36992,36869,123
-14,32238,32092,146
-8,20962,21323,-361
-6,46850,46493,357
9,-15985,-16017,32
6,-27751,-27458,-293
7,-6597,-6813,216
-2,-17643,-17392,-251
6,550,283,267
-10,-150,230,-380
-10,41975,41565,410
-1,-5903,-5695,-208
-12,27476,27580,-103
-19,46643,46518,124
-25,41924,42133,-208
-6,37085,36879,206
10,-14273,-14104,-169
17,-25239,-25324,85
24,-59267,-59270,3
-7,-23664,-23225,-439
-31,63753,63497,256
-38,68211,68423,-212
-34,95624,95613,11
6,35275,34945,330
31,-60845,-60496,-349
35,-70802,-71027,225
-2,-48708,-48339,-369
-20,28213,27964,249
2,-771,-733,-38
-5,16253,16552,-300
-15,56730,56374,356
8,-14739,-14767,29
31,-60856,-60766,-90
40,-73032,-73329,296
14,-64065,-63894,-171
10,-26624,-27015,391
-10,-15356,-14859,-497
-17,63036,62548,488
-10,24414,24504,-90
-2,21828,21805,23
12,-9546,-9695,149
1,-20931,-20662,-268
8,-5361,-5702,340
15,-49393,-49192,-201
26,-40293,-40561,267
12,-45855,-45710,-145
8,-14305,-14603,298
15,-41699,-41696,-4
4,-13207,-13117,-91
-14,31245,31116,129
-28,47654,47803,-149
0,30996,30692,304
16,-29749,-29485,-264
8,-5096,-5254,159
14,-36444,-36636,192
18,-58916,-58734,-181
8,-17596,-17694,98
8,-15465,-15677,212
-11,140,433,-293
-19,54103,53886,217
-21,39135,39349,-214
-2,32395,32230,165
1,-3054,-2823,-230
-7,17882,17825,57
1,-6054,-6094,40
1,-13448,-13212,-236
18,-14595,-14963,368
14,-50306,-50033,-273
-17,23628,23638,-10
-29,53169,53124,46
-33,63461,63809,-348
-11,64477,64196,282
16,-17829,-17727,-102
3,-15350,-15129,-221
10,-13494,-13879,386
-6,-33177,-32569,-608
-9,41527,41126,401
-8,5452,5656,-203
-10,31396,31387,10
16,-8855,-9137,282
11,-44382,-43943,-439
2,7643,7320,323
10,-35850,-35835,-15
10,-28535,-28440,-95
19,-23089,-23442,353
7,-38484,-38267,-217
8,-5924,-6298,374
22,-51917,-51943,25
12,-31256,-31200,-56
14,-16732,-17164,431
-1,-29228,-28910,-319
-3,23549,23192,357
0,-6822,-6738,-84
-4,14653,14641,13
-13,28590,28584,5
8,-1438,-1656,218
29,-59698,-59579,-119
16,-38186,-38165,-21
-6,-4857,-4923,66
0,-7848,-7960,111
7,-13955,-13863,-91
21,-16118,-16489,370
26,-62958,-62900,-58
4,-26349,-26287,-62
-20,25658,25604,55
-17,35913,35835,78
4,12141,12070,71
3,2635,2724,-89
2,3630,3470,161
-3,-14161,-13928,-233
-1,7402,7309,93
8,-12647,-12664,17
