888,276,-1063,-455,1504
889,276,-1063,-455,1504
890,277,-1062,-455,1504
889,278,-1061,-454,1505
888,277,-1059,-452,1506
887,276,-1060,-450,1508
887,275,-1061,-451,1510
887,275,-1062,-452,1509
887,275,-1062,-453,1508
886,274,-1063,-454,1508
886,274,-1063,-454,1508
886,274,-1062,-454,1508
887,274,-1062,-453,1509
887,274,-1062,-453,1510
887,274,-1062,-453,1510
887,274,-1062,-453,1510
888,275,-1062,-453,1510
887,274,-1063,-454,1509
887,274,-1062,-454,1509
886,274,-1062,-454,1509
885,273,-1062,-454,1509
885,272,-1063,-454,1509
885,272,-1064,-455,1509
884,271,-1065,-455,1509
884,271,-1065,-455,1508
884,271,-1065,-455,1508
883,271,-1065,-455,1508
882,270,-1065,-455,1508
883,269,-1066,-455,1508
885,270,-1067,-457,1509
884,270,-1067,-458,1508
884,270,-1068,-459,1508
884,270,-1068,-460,1507
883,271,-1066,-460,1505
883,270,-1064,-457,1505
886,270,-1065,-454,1510
887,271,-1065,-455,1511
886,271,-1065,-455,1510
886,271,-1066,-456,1509
886,272,-1066,-457,1508
887,273,-1064,-457,1506
889,274,-1062,-454,1506
890,275,-1061,-452,1508
889,275,-1061,-452,1508
888,274,-1061,-452,1508
888,273,-1062,-452,1508
888,273,-1063,-453,1508
888,273,-1063,-454,1507
887,273,-1063,-454,1506
886,272,-1063,-454,1506
885,271,-1064,-454,1506
884,270,-1065,-455,1506
884,269,-1066,-456,1505
884,270,-1067,-457,1504
884,270,-1067,-458,1503
885,271,-1066,-457,1502
884,272,-1065,-455,1504
883,271,-1065,-455,1504
884,271,-1065,-456,1503
884,271,-1065,-456,1502
885,272,-1063,-455,1502
885,273,-1062,-453,1503
883,273,-1062,-453,1505
882,272,-1062,-453,1505
882,271,-1063,-453,1505
881,271,-1064,-454,1505
881,271,-1065,-454,1506
881,271,-1065,-455,1506
881,271,-1065,-455,1505
881,271,-1065,-455,1505
880,271,-1065,-455,1505
880,270,-1065,-455,1505
884,272,-1067,-455,1506
884,273,-1067,-456,1506
884,272,-1068,-457,1506
883,271,-1068,-457,1506
883,271,-1068,-458,1505
882,271,-1067,-457,1504
882,269,-1066,-455,1506
881,269,-1067,-455,1507
882,269,-1068,-455,1506
887,272,-1068,-457,1507
886,274,-1067,-457,1506
885,273,-1065,-456,1506
885,272,-1066,-453,1508
888,272,-1067,-454,1511
889,273,-1067,-455,1510
889,274,-1065,-455,1509
889,274,-1064,-454,1509
889,274,-1064,-453,1510
889,274,-1064,-453,1510
889,274,-1064,-453,1510
889,274,-1064,-453,1510
888,274,-1064,-453,1510
888,273,-1064,-453,1510
888,273,-1065,-453,1510
889,273,-1065,-454,1510
888,274,-1065,-454,1509
887,273,-1064,-454,1509
887,272,-1065,-454,1509
887,272,-1066,-455,1509
887,272,-1066,-456,1508
886,272,-1066,-456,1507
886,271,-1066,-456,1507
886,271,-1067,-456,1507
885,271,-1067,-457,1507
884,270,-1067,-457,1506
884,270,-1067,-458,1505
883,270,-1067,-458,1504
882,269,-1067,-458,1504
881,268,-1068,-458,1504
882,267,-1071,-459,1505
882,267,-1072,-460,1504
882,266,-1073,-460,1504
882,266,-1074,-462,1504
883,267,-1072,-464,1501
887,269,-1068,-459,1498
893,274,-1065,-454,1504
894,275,-1064,-454,1505
894,276,-1063,-453,1505
892,276,-1062,-451,1506
892,275,-1062,-451,1506
892,275,-1063,-451,1506
891,274,-1064,-451,1505
891,273,-1065,-452,1505
889,272,-1064,-452,1505
888,271,-1065,-452,1505
887,270,-1066,-453,1505
888,271,-1065,-452,1505
890,272,-1063,-451,1507
890,272,-1063,-451,1507
889,272,-1062,-451,1508
889,272,-1063,-452,1507
890,271,-1064,-452,1507
890,272,-1065,-454,1507
890,272,-1065,-455,1506
889,272,-1065,-454,1505
887,270,-1065,-454,1507
887,270,-1065,-455,1506
886,270,-1065,-455,1505
885,269,-1065,-454,1506
886,268,-1066,-454,1507
887,269,-1067,-455,1507
888,270,-1066,-456,1506
888,271,-1065,-455,1505
885,271,-1064,-454,1506
885,271,-1065,-455,1505
885,271,-1065,-456,1504
886,272,-1064,-454,1503
886,274,-1062,-452,1506
886,274,-1062,-452,1506
886,274,-1062,-452,1506
885,274,-1062,-452,1507
885,273,-1062,-452,1507
887,273,-1063,-452,1507
889,274,-1063,-453,1507
889,274,-1063,-453,1506
889,274,-1062,-452,1506
889,274,-1061,-451,1507
889,274,-1061,-451,1508
889,274,-1061,-451,1508
889,274,-1061,-451,1508
889,273,-1062,-452,1507
888,272,-1062,-452,1507
888,272,-1062,-453,1506
888,271,-1063,-454,1506
887,270,-1063,-454,1506
888,271,-1063,-455,1505
887,272,-1063,-455,1504
886,271,-1062,-454,1504
884,269,-1063,-452,1506
884,269,-1063,-452,1505
887,272,-1060,-450,1505
887,272,-1059,-450,1505
887,272,-1059,-450,1505
886,272,-1059,-450,1505
885,271,-1059,-450,1505
885,272,-1059,-451,1504
884,271,-1060,-452,1504
884,270,-1061,-453,1503
883,269,-1061,-453,1503
883,267,-1062,-453,1503
883,268,-1065,-455,1504
883,268,-1065,-456,1503
882,267,-1066,-457,1503
881,267,-1065,-457,1503
883,267,-1066,-459,1502
883,267,-1066,-460,1501
883,267,-1065,-460,1500
882,267,-1065,-456,1501
881,266,-1065,-456,1505
881,265,-1066,-456,1505
880,265,-1067,-457,1505
882,265,-1069,-457,1505
881,267,-1069,-458,1505
883,267,-1072,-459,1505
885,270,-1072,-462,1504
888,273,-1068,-462,1500
886,277,-1063,-455,1500
880,275,-1060,-452,1505
879,274,-1061,-452,1505
882,270,-1068,-454,1509
882,270,-1069,-456,1508
882,269,-1070,-456,1509
883,269,-1071,-458,1509
887,272,-1069,-461,1506
886,275,-1067,-460,1504
882,274,-1063,-457,1506
881,271,-1064,-455,1508
881,270,-1066,-456,1509
881,270,-1067,-457,1508
881,270,-1067,-458,1507
881,270,-1066,-458,1506
880,270,-1066,-458,1506
881,270,-1067,-459,1505
881,271,-1067,-460,1504
880,271,-1067,-460,1503
880,268,-1066,-457,1505
883,268,-1069,-456,1508
889,271,-1069,-459,1509
889,275,-1067,-459,1507
886,275,-1063,-456,1507
884,273,-1063,-455,1508
884,273,-1063,-456,1506
883,273,-1063,-456,1505
882,272,-1063,-456,1505
881,271,-1064,-456,1505
880,270,-1065,-457,1505
880,270,-1062,-453,1506
879,270,-1062,-451,1508
879,269,-1062,-451,1510
882,270,-1063,-451,1510
888,274,-1062,-452,1510
888,274,-1062,-452,1509
888,274,-1062,-452,1509
888,274,-1062,-452,1509
887,274,-1062,-452,1509
887,274,-1063,-453,1508
886,273,-1064,-453,1508
886,272,-1065,-454,1508
886,272,-1066,-455,1507
886,272,-1066,-456,1506
885,273,-1065,-455,1505
883,272,-1064,-454,1506
883,270,-1065,-453,1507
886,270,-1069,-455,1510
887,271,-1069,-457,1509
886,273,-1067,-457,1506
885,272,-1065,-455,1506
887,271,-1067,-452,1509
886,272,-1068,-453,1510
886,272,-1069,-453,1510
887,274,-1069,-455,1510
887,275,-1067,-455,1508
888,275,-1066,-453,1508
887,275,-1066,-452,1509
886,274,-1066,-452,1509
886,274,-1066,-453,1508
886,273,-1067,-454,1508
885,272,-1067,-454,1508
885,272,-1067,-455,1507
884,272,-1067,-455,1506
883,271,-1067,-455,1506
882,270,-1068,-455,1506
882,270,-1068,-455,1505
881,270,-1068,-455,1505
881,269,-1068,-455,1505
881,269,-1069,-455,1505
881,269,-1069,-456,1505
882,269,-1069,-456,1504
885,272,-1068,-456,1504
889,275,-1066,-455,1504
891,277,-1065,-454,1504
892,278,-1064,-453,1505
891,279,-1062,-451,1506
889,278,-1061,-449,1508
889,277,-1062,-448,1509
888,277,-1063,-449,1510
887,276,-1063,-450,1509
886,276,-1063,-451,1509
886,276,-1064,-452,1509
886,276,-1064,-453,1508
886,275,-1065,-454,1508
885,274,-1065,-454,1508
885,273,-1066,-454,1508
885,272,-1066,-454,1507
884,272,-1067,-454,1507
884,271,-1067,-455,1507
884,271,-1068,-455,1506
885,271,-1067,-456,1506
887,272,-1067,-455,1505
887,275,-1066,-455,1506
886,275,-1065,-455,1506
885,274,-1065,-454,1506
884,272,-1066,-454,1507
883,272,-1066,-454,1506
883,271,-1066,-453,1507
883,271,-1067,-453,1508
883,271,-1067,-454,1508
882,271,-1067,-454,1507
882,270,-1067,-454,1507
881,270,-1068,-454,1507
882,270,-1069,-454,1506
887,274,-1069,-456,1506
890,277,-1067,-456,1505
889,279,-1065,-455,1505
884,278,-1060,-451,1508
883,277,-1061,-451,1508
882,275,-1064,-452,1510
882,274,-1065,-453,1509
881,273,-1065,-453,1509
881,272,-1066,-453,1510
880,272,-1067,-454,1510
880,272,-1068,-454,1510
879,272,-1068,-455,1510
880,272,-1069,-456,1511
884,274,-1069,-457,1510
884,276,-1068,-457,1509
882,276,-1067,-456,1509
881,275,-1067,-455,1509
882,275,-1066,-456,1507
882,276,-1066,-455,1506
881,276,-1066,-455,1506
880,274,-1066,-454,1507
880,274,-1066,-455,1506
882,275,-1066,-454,1504
883,278,-1064,-454,1506
883,277,-1065,-455,1505
882,276,-1065,-455,1505
882,276,-1065,-456,1504
882,274,-1068,-457,1504
879,273,-1066,-455,1504
879,273,-1066,-456,1503
880,274,-1065,-456,1501
880,277,-1061,-453,1502
879,277,-1060,-451,1503
878,276,-1060,-451,1504
877,275,-1061,-451,1505
876,274,-1062,-452,1505
876,273,-1063,-453,1504
877,273,-1064,-454,1502
882,277,-1064,-455,1501
884,279,-1063,-455,1500
884,277,-1065,-456,1499
880,275,-1060,-451,1503
880,275,-1060,-452,1502
878,271,-1063,-454,1506
878,271,-1062,-453,1506
878,271,-1062,-451,1507
880,271,-1062,-450,1511
882,273,-1062,-450,1512
882,273,-1062,-450,1512
885,272,-1065,-452,1511
887,274,-1066,-455,1509
886,274,-1066,-456,1508
885,273,-1065,-454,1507
884,272,-1066,-453,1509
885,271,-1067,-454,1510
886,272,-1068,-455,1509
889,274,-1067,-456,1508
890,276,-1065,-455,1507
888,277,-1063,-453,1508
886,275,-1062,-452,1509
885,274,-1063,-452,1509
884,273,-1064,-453,1509
883,273,-1064,-453,1509
882,272,-1064,-453,1509
882,271,-1065,-453,1510
884,272,-1066,-455,1510
883,272,-1066,-456,1509
883,271,-1065,-456,1508
882,271,-1066,-455,1508
882,271,-1067,-455,1507
882,272,-1067,-456,1507
882,272,-1066,-456,1506
882,271,-1067,-457,1505
882,271,-1068,-458,1504
883,272,-1067,-459,1503
885,273,-1065,-458,1502
885,275,-1063,-455,1504
886,275,-1062,-454,1506
886,275,-1062,-454,1506
886,275,-1062,-454,1507
886,274,-1063,-455,1506
885,273,-1063,-455,1506
885,272,-1064,-455,1506
884,272,-1065,-456,1506
884,272,-1066,-456,1506
883,272,-1066,-457,1506
883,272,-1067,-458,1506
883,272,-1067,-459,1505
884,273,-1066,-458,1504
883,274,-1065,-457,1505
882,273,-1065,-457,1505
882,272,-1066,-456,1506
882,271,-1066,-456,1505
881,271,-1067,-456,1505
881,270,-1067,-457,1505
883,270,-1068,-456,1504
887,274,-1068,-458,1506
886,275,-1067,-458,1505
885,274,-1065,-456,1505
885,273,-1066,-453,1507
887,273,-1067,-454,1509
887,274,-1067,-455,1508
888,274,-1066,-455,1507
888,275,-1065,-454,1507
886,275,-1064,-453,1508
886,275,-1065,-454,1507
886,274,-1066,-454,1507
885,273,-1066,-454,1506
884,272,-1067,-454,1506
884,272,-1067,-454,1505
885,273,-1065,-453,1505
884,273,-1065,-453,1505
883,272,-1065,-453,1505
882,271,-1066,-453,1505
882,270,-1067,-454,1505
881,269,-1067,-454,1505
881,269,-1067,-455,1504
882,270,-1067,-454,1503
882,272,-1066,-454,1504
883,272,-1065,-454,1504
887,274,-1065,-452,1505
888,276,-1064,-452,1506
888,276,-1064,-452,1506
888,276,-1064,-452,1506
889,276,-1064,-451,1508
889,276,-1064,-451,1508
888,276,-1064,-451,1508
887,275,-1064,-451,1508
887,275,-1064,-452,1507
887,274,-1065,-453,1507
886,273,-1065,-453,1507
886,272,-1066,-453,1507
886,272,-1067,-454,1507
886,272,-1067,-455,1506
885,271,-1068,-456,1506
886,272,-1068,-455,1506
885,273,-1067,-455,1507
884,272,-1067,-455,1507
885,271,-1068,-455,1507
888,273,-1069,-457,1508
889,275,-1068,-458,1507
890,277,-1065,-456,1506
887,278,-1063,-453,1508
885,276,-1063,-452,1509
885,276,-1063,-453,1508
885,274,-1065,-455,1508
884,273,-1065,-455,1508
885,274,-1065,-457,1507
885,273,-1066,-458,1507
882,271,-1064,-455,1507
882,271,-1064,-456,1506
882,270,-1065,-457,1506
881,269,-1064,-456,1506
881,268,-1065,-455,1507
880,268,-1066,-456,1507
880,268,-1067,-455,1507
879,268,-1067,-456,1507
882,268,-1069,-457,1507
891,274,-1069,-460,1506
892,276,-1068,-460,1505
887,280,-1059,-454,1505
883,277,-1058,-451,1507
881,272,-1061,-449,1511
880,271,-1062,-450,1511
881,272,-1061,-448,1512
881,273,-1061,-448,1513
881,273,-1061,-448,1513
882,270,-1064,-451,1511
888,272,-1068,-455,1507
889,273,-1068,-456,1506
887,275,-1065,-455,1504
885,273,-1063,-451,1505
886,271,-1065,-448,1510
886,272,-1066,-450,1512
885,272,-1066,-451,1511
887,272,-1067,-453,1511
887,273,-1067,-454,1510
886,273,-1067,-454,1509
886,273,-1068,-455,1508
887,274,-1067,-456,1506
888,275,-1066,-454,1505
887,277,-1064,-452,1509
886,276,-1064,-452,1509
885,275,-1065,-452,1509
884,274,-1066,-453,1509
884,273,-1067,-454,1508
884,273,-1068,-455,1507
885,274,-1067,-456,1505
884,275,-1066,-455,1504
882,274,-1065,-454,1505
881,273,-1066,-454,1505
881,272,-1068,-455,1505
880,271,-1068,-455,1505
881,269,-1069,-454,1507
886,270,-1072,-456,1509
886,273,-1071,-458,1508
886,273,-1066,-457,1505
885,273,-1066,-453,1506
885,272,-1066,-453,1510
885,271,-1066,-454,1509
886,272,-1067,-454,1508
886,273,-1066,-455,1508
885,273,-1066,-455,1507
884,272,-1066,-455,1507
884,272,-1066,-456,1506
883,272,-1066,-456,1505
884,273,-1067,-457,1503
884,275,-1066,-458,1502
882,276,-1064,-457,1501
877,274,-1063,-454,1503
880,277,-1062,-456,1499
879,270,-1069,-459,1501
873,271,-1059,-449,1505
873,272,-1060,-453,1501
871,270,-1065,-452,1509
870,270,-1065,-452,1508
870,270,-1066,-453,1507
870,269,-1067,-453,1507
872,269,-1069,-454,1508
881,274,-1068,-457,1507
885,278,-1066,-457,1505
885,279,-1065,-456,1505
885,279,-1062,-453,1507
884,279,-1062,-452,1508
884,278,-1062,-452,1510
885,278,-1063,-452,1510
884,277,-1064,-452,1509
884,276,-1065,-453,1509
884,276,-1066,-454,1508
883,275,-1067,-454,1508
882,275,-1067,-454,1507
882,274,-1066,-453,1508
882,274,-1067,-453,1508
883,274,-1067,-454,1509
882,274,-1067,-454,1508
882,274,-1068,-455,1507
882,274,-1068,-456,1506
882,274,-1067,-456,1505
881,274,-1067,-456,1505
880,273,-1067,-456,1505
880,272,-1068,-456,1505
881,272,-1070,-457,1505
881,271,-1071,-457,1505
881,271,-1072,-458,1505
881,270,-1073,-458,1505
881,270,-1074,-459,1506
881,269,-1075,-459,1506
881,268,-1075,-459,1505
880,267,-1075,-460,1504
879,267,-1075,-461,1504
879,267,-1076,-462,1504
879,267,-1076,-463,1503
880,267,-1076,-463,1502
881,269,-1076,-463,1502
881,270,-1074,-463,1502
883,270,-1073,-460,1502
883,272,-1073,-459,1504
882,272,-1072,-459,1505
881,271,-1072,-459,1505
881,271,-1072,-460,1504
881,272,-1072,-460,1503
880,272,-1070,-460,1503
879,271,-1070,-458,1503
882,270,-1071,-458,1507
884,272,-1072,-459,1507
885,274,-1070,-460,1506
883,275,-1068,-459,1505
881,274,-1068,-458,1506
882,275,-1068,-459,1504
883,278,-1065,-458,1502
885,280,-1061,-454,1504
885,281,-1060,-452,1506
886,281,-1060,-451,1507
885,280,-1061,-452,1506
885,280,-1061,-452,1506
885,279,-1062,-453,1505
885,279,-1063,-454,1504
883,278,-1064,-454,1504
882,275,-1066,-455,1504
881,275,-1066,-455,1504
879,273,-1065,-452,1506
878,272,-1066,-452,1507
880,271,-1068,-455,1508
879,270,-1068,-455,1508
879,269,-1069,-455,1508
879,269,-1070,-457,1508
879,268,-1071,-457,1508
878,267,-1071,-457,1507
878,266,-1072,-457,1507
883,267,-1074,-458,1509
890,273,-1073,-460,1508
891,278,-1068,-459,1506
886,279,-1062,-454,1507
883,277,-1062,-452,1509
882,276,-1063,-452,1509
882,274,-1065,-454,1509
882,273,-1064,-452,1510
881,273,-1065,-452,1510
880,272,-1065,-453,1510
880,272,-1065,-454,1510
881,272,-1065,-454,1509
881,272,-1065,-454,1509
881,271,-1066,-455,1508
882,272,-1067,-456,1507
882,272,-1067,-457,1506
882,272,-1066,-456,1505
884,272,-1065,-454,1507
884,273,-1065,-454,1508
883,273,-1065,-454,1508
884,273,-1066,-455,1507
884,273,-1066,-456,1506
884,273,-1065,-455,1505
883,273,-1064,-454,1506
883,273,-1065,-455,1505
883,273,-1065,-456,1504
883,273,-1064,-456,1503
882,274,-1064,-454,1503
883,273,-1062,-453,1507
882,273,-1063,-453,1507
881,272,-1063,-454,1507
881,272,-1063,-455,1507
881,272,-1063,-455,1506
881,271,-1064,-456,1505
883,272,-1065,-457,1504
883,273,-1065,-458,1503
882,273,-1065,-458,1502
881,272,-1065,-458,1502
880,270,-1066,-458,1503
881,268,-1068,-459,1503
880,267,-1068,-459,1503
879,266,-1070,-459,1504
880,265,-1071,-460,1504
879,264,-1071,-460,1504
879,263,-1072,-460,1504
884,264,-1074,-464,1504
888,270,-1072,-466,1499
888,276,-1064,-463,1496
889,277,-1057,-453,1499
891,278,-1057,-448,1506
891,278,-1057,-448,1506
888,276,-1058,-449,1505
886,274,-1060,-450,1504
886,273,-1061,-451,1503
886,273,-1062,-452,1502
884,271,-1063,-451,1503
884,269,-1066,-452,1504
884,268,-1066,-451,1504
883,268,-1067,-449,1507
882,267,-1067,-450,1507
885,270,-1067,-451,1507
887,272,-1065,-451,1506
886,272,-1065,-451,1506
886,272,-1066,-452,1505
886,273,-1066,-453,1504
885,272,-1067,-454,1504
884,272,-1067,-452,1505
882,270,-1067,-452,1508
883,271,-1066,-453,1507
882,271,-1066,-453,1506
882,270,-1066,-453,1506
882,270,-1067,-452,1507
885,271,-1067,-453,1509
888,273,-1066,-453,1508
890,275,-1064,-453,1508
890,275,-1064,-453,1508
889,275,-1063,-452,1509
888,274,-1063,-452,1509
887,273,-1064,-452,1509
887,273,-1064,-452,1508
887,272,-1065,-453,1507
886,271,-1065,-453,1507
886,272,-1065,-454,1506
886,272,-1065,-454,1505
887,272,-1065,-453,1505
886,273,-1065,-453,1506
886,272,-1065,-453,1506
886,272,-1066,-453,1506
886,273,-1066,-454,1507
886,272,-1067,-455,1507
886,272,-1068,-456,1506
886,271,-1069,-456,1506
886,270,-1069,-456,1505
887,271,-1070,-456,1507
886,272,-1069,-457,1507
885,271,-1069,-457,1506
884,270,-1070,-457,1506
884,270,-1070,-457,1505
886,270,-1070,-456,1505
885,272,-1070,-456,1506
883,271,-1070,-456,1506
883,271,-1070,-457,1505
883,270,-1071,-458,1505
883,270,-1072,-459,1504
884,271,-1071,-460,1502
883,273,-1069,-458,1500
880,272,-1067,-455,1503
879,271,-1068,-454,1504
879,270,-1070,-455,1505
879,270,-1071,-456,1504
880,271,-1071,-457,1502
880,272,-1070,-457,1501
879,272,-1070,-457,1501
881,273,-1071,-459,1500
883,276,-1069,-460,1498
885,280,-1064,-455,1497
885,282,-1060,-449,1502
884,282,-1060,-448,1503
883,280,-1060,-447,1505
883,279,-1062,-447,1505
882,279,-1063,-448,1505
881,279,-1064,-448,1505
880,278,-1064,-449,1505
879,278,-1064,-450,1505
880,278,-1065,-451,1506
879,277,-1066,-451,1506
879,276,-1067,-452,1506
878,275,-1067,-452,1506
879,274,-1068,-452,1507
879,273,-1068,-452,1506
881,273,-1070,-452,1506
881,274,-1070,-453,1506
880,274,-1070,-453,1505
880,273,-1070,-453,1505
880,272,-1070,-454,1504
880,272,-1071,-454,1503
879,272,-1070,-455,1503
880,272,-1071,-457,1503
882,273,-1071,-458,1501
882,276,-1069,-458,1500
881,277,-1066,-455,1500
879,276,-1066,-453,1501
878,275,-1067,-453,1501
878,275,-1067,-453,1500
878,274,-1068,-454,1499
877,272,-1068,-451,1501
876,271,-1069,-451,1502
878,272,-1069,-450,1501
886,278,-1067,-450,1505
886,278,-1067,-450,1505
886,278,-1066,-449,1505
885,278,-1066,-449,1505
884,277,-1066,-449,1505
883,276,-1067,-449,1505
882,275,-1068,-450,1505
883,274,-1070,-453,1504
882,272,-1070,-452,1506
882,271,-1071,-452,1506
886,274,-1073,-456,1506
887,276,-1072,-457,1504
886,278,-1068,-454,1502
882,277,-1066,-450,1505
881,275,-1067,-449,1507
882,274,-1069,-450,1508
886,276,-1070,-454,1507
886,276,-1070,-455,1506
888,280,-1066,-453,1505
888,281,-1064,-451,1506
888,281,-1064,-450,1507
888,281,-1064,-450,1507
888,280,-1065,-451,1506
886,279,-1064,-451,1506
884,277,-1065,-451,1506
883,276,-1066,-452,1506
884,277,-1063,-449,1506
884,277,-1062,-448,1508
884,277,-1062,-448,1508
883,276,-1063,-449,1507
882,276,-1063,-449,1507
882,276,-1064,-450,1506
882,276,-1064,-451,1505
882,276,-1064,-451,1504
882,275,-1065,-452,1503
883,275,-1066,-453,1502
883,275,-1066,-454,1501
884,276,-1064,-454,1500
884,278,-1062,-451,1501
884,278,-1059,-448,1505
884,278,-1059,-448,1505
883,278,-1059,-448,1505
882,277,-1059,-448,1505
883,276,-1062,-448,1505
884,277,-1063,-450,1505
883,276,-1064,-450,1505
883,276,-1064,-450,1504
884,277,-1062,-449,1505
884,275,-1064,-451,1504
